path,label
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents147_x264_emb_3.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents147_x264_emb_4.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents147_x264_emb_5.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents147_x264_emb_6.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents147_x264_emb_7.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents147_x264_emb_8.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents147_x264_emb_9.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents148_x264_emb_0.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents148_x264_emb_1.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents148_x264_emb_2.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents148_x264_emb_3.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents148_x264_emb_4.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents148_x264_emb_5.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents148_x264_emb_6.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents148_x264_emb_7.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents148_x264_emb_8.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents148_x264_emb_9.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents149_x264_emb_0.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents149_x264_emb_1.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents149_x264_emb_2.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents149_x264_emb_3.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents149_x264_emb_4.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents149_x264_emb_5.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents149_x264_emb_6.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents149_x264_emb_7.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents149_x264_emb_8.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents149_x264_emb_9.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents150_x264_emb_0.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents150_x264_emb_1.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents150_x264_emb_2.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents150_x264_emb_3.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents150_x264_emb_4.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents150_x264_emb_5.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents150_x264_emb_6.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents150_x264_emb_7.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents150_x264_emb_8.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents150_x264_emb_9.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents151_x264_emb_0.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents151_x264_emb_1.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents151_x264_emb_2.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents151_x264_emb_3.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents151_x264_emb_4.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents151_x264_emb_5.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents151_x264_emb_6.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents151_x264_emb_7.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents151_x264_emb_8.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/RoadAccidents151_x264_emb_9.npy,RoadAccidents
/root/autodl-tmp/code/ssj/text/ucf/Robbery001_x264_emb_0.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery001_x264_emb_1.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery001_x264_emb_2.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery001_x264_emb_3.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery001_x264_emb_4.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery001_x264_emb_5.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery001_x264_emb_6.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery001_x264_emb_7.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery001_x264_emb_8.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery001_x264_emb_9.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery002_x264_emb_0.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery002_x264_emb_1.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery002_x264_emb_2.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery002_x264_emb_3.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery002_x264_emb_4.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery002_x264_emb_5.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery002_x264_emb_6.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery002_x264_emb_7.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery002_x264_emb_8.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery002_x264_emb_9.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery003_x264_emb_0.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery003_x264_emb_1.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery003_x264_emb_2.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery003_x264_emb_3.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery003_x264_emb_4.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery003_x264_emb_5.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery003_x264_emb_6.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery003_x264_emb_7.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery003_x264_emb_8.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery003_x264_emb_9.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery004_x264_emb_0.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery004_x264_emb_1.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery004_x264_emb_2.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery004_x264_emb_3.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery004_x264_emb_4.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery004_x264_emb_5.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery004_x264_emb_6.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery004_x264_emb_7.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery004_x264_emb_8.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery004_x264_emb_9.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery005_x264_emb_0.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery005_x264_emb_1.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery005_x264_emb_2.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery005_x264_emb_3.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery005_x264_emb_4.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery005_x264_emb_5.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery005_x264_emb_6.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery005_x264_emb_7.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery005_x264_emb_8.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery005_x264_emb_9.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery006_x264_emb_0.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery006_x264_emb_1.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery006_x264_emb_2.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery006_x264_emb_3.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery006_x264_emb_4.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery006_x264_emb_5.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery006_x264_emb_6.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery006_x264_emb_7.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery006_x264_emb_8.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery006_x264_emb_9.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery007_x264_emb_0.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery007_x264_emb_1.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery007_x264_emb_2.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery007_x264_emb_3.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery007_x264_emb_4.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery007_x264_emb_5.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery007_x264_emb_6.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery007_x264_emb_7.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery007_x264_emb_8.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery007_x264_emb_9.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery008_x264_emb_0.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery008_x264_emb_1.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery008_x264_emb_2.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery008_x264_emb_3.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery008_x264_emb_4.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery008_x264_emb_5.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery008_x264_emb_6.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery008_x264_emb_7.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery008_x264_emb_8.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery008_x264_emb_9.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery009_x264_emb_0.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery009_x264_emb_1.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery009_x264_emb_2.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery009_x264_emb_3.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery009_x264_emb_4.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery009_x264_emb_5.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery009_x264_emb_6.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery009_x264_emb_7.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery009_x264_emb_8.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery009_x264_emb_9.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery010_x264_emb_0.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery010_x264_emb_1.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery010_x264_emb_2.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery010_x264_emb_3.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery010_x264_emb_4.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery010_x264_emb_5.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery010_x264_emb_6.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery010_x264_emb_7.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery010_x264_emb_8.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery010_x264_emb_9.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery011_x264_emb_0.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery011_x264_emb_1.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery011_x264_emb_2.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery011_x264_emb_3.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery011_x264_emb_4.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery011_x264_emb_5.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery011_x264_emb_6.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery011_x264_emb_7.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery011_x264_emb_8.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery011_x264_emb_9.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery012_x264_emb_0.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery012_x264_emb_1.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery012_x264_emb_2.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery012_x264_emb_3.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery012_x264_emb_4.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery012_x264_emb_5.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery012_x264_emb_6.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery012_x264_emb_7.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery012_x264_emb_8.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery012_x264_emb_9.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery013_x264_emb_0.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery013_x264_emb_1.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery013_x264_emb_2.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery013_x264_emb_3.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery013_x264_emb_4.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery013_x264_emb_5.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery013_x264_emb_6.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery013_x264_emb_7.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery013_x264_emb_8.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery013_x264_emb_9.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery014_x264_emb_0.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery014_x264_emb_1.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery014_x264_emb_2.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery014_x264_emb_3.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery014_x264_emb_4.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery014_x264_emb_5.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery014_x264_emb_6.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery014_x264_emb_7.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery014_x264_emb_8.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery014_x264_emb_9.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery015_x264_emb_0.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery015_x264_emb_1.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery015_x264_emb_2.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery015_x264_emb_3.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery015_x264_emb_4.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery015_x264_emb_5.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery015_x264_emb_6.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery015_x264_emb_7.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery015_x264_emb_8.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery015_x264_emb_9.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery016_x264_emb_0.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery016_x264_emb_1.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery016_x264_emb_2.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery016_x264_emb_3.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery016_x264_emb_4.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery016_x264_emb_5.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery016_x264_emb_6.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery016_x264_emb_7.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery016_x264_emb_8.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery016_x264_emb_9.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery017_x264_emb_0.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery017_x264_emb_1.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery017_x264_emb_2.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery017_x264_emb_3.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery017_x264_emb_4.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery017_x264_emb_5.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery017_x264_emb_6.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery017_x264_emb_7.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery017_x264_emb_8.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery017_x264_emb_9.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery018_x264_emb_0.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery018_x264_emb_1.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery018_x264_emb_2.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery018_x264_emb_3.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery018_x264_emb_4.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery018_x264_emb_5.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery018_x264_emb_6.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery018_x264_emb_7.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery018_x264_emb_8.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery018_x264_emb_9.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery019_x264_emb_0.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery019_x264_emb_1.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery019_x264_emb_2.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery019_x264_emb_3.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery019_x264_emb_4.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery019_x264_emb_5.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery019_x264_emb_6.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery019_x264_emb_7.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery019_x264_emb_8.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery019_x264_emb_9.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery020_x264_emb_0.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery020_x264_emb_1.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery020_x264_emb_2.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery020_x264_emb_3.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery020_x264_emb_4.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery020_x264_emb_5.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery020_x264_emb_6.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery020_x264_emb_7.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery020_x264_emb_8.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery020_x264_emb_9.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery021_x264_emb_0.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery021_x264_emb_1.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery021_x264_emb_2.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery021_x264_emb_3.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery021_x264_emb_4.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery021_x264_emb_5.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery021_x264_emb_6.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery021_x264_emb_7.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery021_x264_emb_8.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery021_x264_emb_9.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery022_x264_emb_0.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery022_x264_emb_1.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery022_x264_emb_2.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery022_x264_emb_3.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery022_x264_emb_4.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery022_x264_emb_5.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery022_x264_emb_6.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery022_x264_emb_7.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery022_x264_emb_8.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery022_x264_emb_9.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery023_x264_emb_0.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery023_x264_emb_1.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery023_x264_emb_2.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery023_x264_emb_3.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery023_x264_emb_4.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery023_x264_emb_5.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery023_x264_emb_6.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery023_x264_emb_7.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery023_x264_emb_8.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery023_x264_emb_9.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery024_x264_emb_0.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery024_x264_emb_1.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery024_x264_emb_2.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery024_x264_emb_3.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery024_x264_emb_4.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery024_x264_emb_5.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery024_x264_emb_6.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery024_x264_emb_7.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery024_x264_emb_8.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery024_x264_emb_9.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery025_x264_emb_0.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery025_x264_emb_1.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery025_x264_emb_2.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery025_x264_emb_3.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery025_x264_emb_4.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery025_x264_emb_5.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery025_x264_emb_6.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery025_x264_emb_7.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery025_x264_emb_8.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery025_x264_emb_9.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery026_x264_emb_0.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery026_x264_emb_1.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery026_x264_emb_2.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery026_x264_emb_3.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery026_x264_emb_4.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery026_x264_emb_5.npy,Robbery
/root/autodl-tmp/code/ssj/text/ucf/Robbery026_x264_emb_6.npy,Robbery
